S 1538e8,4 hit 
L 1537e0,4 hit 
S 1538ec,4 hit 
L 1537e4,4 hit 
S 1538f0,4 hit 
L 1537e8,4 hit 
S 1538f4,4 hit 
L 1537ec,4 hit 
S 1538f8,4 hit 
L 1537f0,4 hit 
S 1538fc,4 hit 
L 1537f4,4 hit 
S 153900,4 hit 
L 1537f8,4 hit 
S 153904,4 hit 
L 1536d0,4 hit 
S 1537dc,4 hit 
L 1536d4,4 hit 
S 1537e0,4 hit 
L 1536d8,4 hit 
S 1537e4,4 hit 
L 1536dc,4 hit 
S 1537e8,4 hit 
L 1536e0,4 hit 
S 1537ec,4 hit 
L 1536e4,4 hit 
S 1537f0,4 hit 
L 1536e8,4 hit 
S 1537f4,4 hit 
L 1536ec,4 hit 
S 1537f8,4 hit 
S 1536d0,4 hit 
S 1536d4,4 hit 
S 1536d8,4 hit 
S 1536dc,4 hit 
S 1536e0,4 hit 
S 1536e4,4 hit 
S 1536e8,4 hit 
S 1536ec,4 hit 
L 1536d4,4 hit 
L 1536d8,4 hit 
L 1536dc,4 hit 
L 1537e4,4 hit 
L 1537e8,4 hit 
L 1538f4,4 hit 
L 1537dc,4 hit 
S 1536d4,4 hit 
L 1538e8,4 hit 
S 1536d8,4 hit 
L 1539f4,4 hit 
S 1536dc,4 hit 
L 1538ec,4 hit 
S 1537e4,4 hit 
L 1539f8,4 hit 
S 1537e8,4 hit 
L 1539fc,4 hit 
S 1538f4,4 hit 
S 1537dc,4 hit 
S 1538e8,4 hit 
S 1539f4,4 hit 
S 1538ec,4 hit 
S 1539f8,4 hit 
S 1539fc,4 hit 
L 1536e4,4 hit 
L 1536e8,4 hit 
L 1536ec,4 hit 
L 1537f4,4 hit 
L 1537f8,4 hit 
L 153904,4 hit 
L 1537ec,4 hit 
S 1536e4,4 hit 
L 1538f8,4 hit 
S 1536e8,4 hit 
L 153a04,4 hit 
S 1536ec,4 hit 
L 1538fc,4 hit 
S 1537f4,4 hit 
L 153a08,4 hit 
S 1537f8,4 hit 
L 153a0c,4 hit 
S 153904,4 hit 
S 1537ec,4 hit 
S 1538f8,4 hit 
S 153a04,4 hit 
S 1538fc,4 hit 
S 153a08,4 hit 
S 153a0c,4 hit 
L 1535c4,4 hit 
L 1535c8,4 hit 
L 1535cc,4 hit 
L 1535d0,4 hit 
L 1535d4,4 hit 
L 1535d8,4 hit 
L 1535dc,4 hit 
L 1535e0,4 miss eviction 
L 1534b8,4 hit 
S 1535c4,4 hit 
L 1534bc,4 hit 
S 1535c8,4 hit 
L 1534c0,4 hit 
S 1535cc,4 hit 
L 1534c4,4 hit 
S 1535d0,4 hit 
L 1534c8,4 hit 
S 1535d4,4 hit 
L 1534cc,4 hit 
S 1535d8,4 hit 
L 1534d0,4 hit 
S 1535dc,4 hit 
L 1534d4,4 hit 
S 1535e0,4 hit 
L 1533ac,4 miss eviction 
S 1534b8,4 hit 
L 1533b0,4 hit 
S 1534bc,4 hit 
L 1533b4,4 hit 
S 1534c0,4 hit 
L 1533b8,4 hit 
S 1534c4,4 hit 
L 1533bc,4 hit 
S 1534c8,4 hit 
L 1533c0,4 miss eviction 
S 1534cc,4 hit 
L 1533c4,4 hit 
S 1534d0,4 hit 
L 1533c8,4 hit 
S 1534d4,4 hit 
L 1532a0,4 hit 
S 1533ac,4 hit 
L 1532a4,4 hit 
S 1533b0,4 hit 
L 1532a8,4 hit 
S 1533b4,4 hit 
L 1532ac,4 hit 
S 1533b8,4 hit 
L 1532b0,4 hit 
S 1533bc,4 hit 
L 1532b4,4 hit 
S 1533c0,4 hit 
L 1532b8,4 hit 
S 1533c4,4 hit 
L 1532bc,4 hit 
S 1533c8,4 hit 
S 1532a0,4 hit 
S 1532a4,4 hit 
S 1532a8,4 hit 
S 1532ac,4 hit 
S 1532b0,4 hit 
S 1532b4,4 hit 
S 1532b8,4 hit 
S 1532bc,4 hit 
L 1532a4,4 hit 
L 1532a8,4 hit 
L 1532ac,4 hit 
L 1533b4,4 hit 
L 1533b8,4 hit 
L 1534c4,4 hit 
L 1533ac,4 hit 
S 1532a4,4 hit 
L 1534b8,4 hit 
S 1532a8,4 hit 
L 1535c4,4 hit 
S 1532ac,4 hit 
L 1534bc,4 hit 
S 1533b4,4 hit 
L 1535c8,4 hit 
S 1533b8,4 hit 
L 1535cc,4 hit 
S 1534c4,4 hit 
S 1533ac,4 hit 
S 1534b8,4 hit 
S 1535c4,4 hit 
S 1534bc,4 hit 
S 1535c8,4 hit 
S 1535cc,4 hit 
L 1532b4,4 hit 
L 1532b8,4 hit 
L 1532bc,4 hit 
L 1533c4,4 hit 
L 1533c8,4 hit 
L 1534d4,4 hit 
L 1533bc,4 hit 
S 1532b4,4 hit 
L 1534c8,4 hit 
S 1532b8,4 hit 
L 1535d4,4 hit 
S 1532bc,4 hit 
L 1534cc,4 hit 
S 1533c4,4 hit 
L 1535d8,4 hit 
S 1533c8,4 hit 
L 1535dc,4 hit 
S 1534d4,4 hit 
S 1533bc,4 hit 
S 1534c8,4 hit 
S 1535d4,4 hit 
S 1534cc,4 hit 
S 1535d8,4 hit 
S 1535dc,4 hit 
L 112fc0,4 miss eviction 
S 153b00,4 miss eviction 
L 112fc4,4 hit 
S 153b04,4 hit 
L 112fc8,4 hit 
S 153b08,4 hit 
L 112fcc,4 hit 
S 153b0c,4 hit 
L 112fd0,4 hit 
L 112fd4,4 hit 
L 112fd8,4 hit 
L 112fdc,4 hit 
L 113390,4 hit 
S 153b10,4 hit 
L 113394,4 hit 
S 153b14,4 hit 
L 113398,4 hit 
S 153b18,4 hit 
L 11339c,4 hit 
S 153b1c,4 hit 
S 153f30,4 miss eviction 
S 153f34,4 hit 
S 153f38,4 hit 
S 153f3c,4 hit 
L 1133a0,4 miss eviction 
S 153f40,4 miss eviction 
L 1133a4,4 hit 
S 153f44,4 hit 
L 1133a8,4 hit 
S 153f48,4 hit 
L 1133ac,4 hit 
S 153f4c,4 hit 
L 1130b4,4 miss eviction 
S 153c0c,4 miss eviction 
L 1130b8,4 hit 
S 153c10,4 hit 
L 1130bc,4 hit 
S 153c14,4 hit 
L 1130c0,4 miss eviction 
S 153c18,4 hit 
L 1130c4,4 hit 
L 1130c8,4 hit 
L 1130cc,4 hit 
L 1130d0,4 hit 
L 113484,4 hit 
S 153c1c,4 hit 
L 113488,4 hit 
S 153c20,4 miss eviction 
L 11348c,4 hit 
S 153c24,4 hit 
L 113490,4 hit 
S 153c28,4 hit 
S 15403c,4 miss eviction 
S 154040,4 miss eviction 
S 154044,4 hit 
S 154048,4 hit 
L 113494,4 hit 
S 15404c,4 hit 
L 113498,4 hit 
S 154050,4 hit 
L 11349c,4 hit 
S 154054,4 hit 
L 1134a0,4 miss eviction 
S 154058,4 hit 
L 1131a8,4 hit 
S 153d18,4 miss eviction 
L 1131ac,4 hit 
S 153d1c,4 hit 
L 1131b0,4 hit 
S 153d20,4 miss eviction 
L 1131b4,4 hit 
S 153d24,4 hit 
L 1131b8,4 hit 
L 1131bc,4 hit 
L 1131c0,4 miss eviction 
L 1131c4,4 hit 
L 113578,4 hit 
S 153d28,4 hit 
L 11357c,4 hit 
S 153d2c,4 hit 
L 113580,4 miss eviction 
S 153d30,4 hit 
L 113584,4 hit 
S 153d34,4 hit 
S 154148,4 miss eviction 
S 15414c,4 hit 
S 154150,4 hit 
S 154154,4 hit 
L 113588,4 hit 
S 154158,4 hit 
L 11358c,4 hit 
S 15415c,4 hit 
L 113590,4 hit 
S 154160,4 miss eviction 
L 113594,4 hit 
S 154164,4 hit 
L 11329c,4 hit 
S 153e24,4 miss eviction 
L 1132a0,4 miss eviction 
S 153e28,4 hit 
L 1132a4,4 hit 
S 153e2c,4 hit 
L 1132a8,4 hit 
S 153e30,4 hit 
L 1132ac,4 hit 
L 1132b0,4 hit 
L 1132b4,4 hit 
L 1132b8,4 hit 
L 11366c,4 hit 
S 153e34,4 hit 
L 113670,4 hit 
S 153e38,4 hit 
L 113674,4 hit 
S 153e3c,4 hit 
L 113678,4 hit 
S 153e40,4 miss eviction 
S 154254,4 miss eviction 
S 154258,4 hit 
S 15425c,4 hit 
S 154260,4 miss eviction 
L 11367c,4 miss eviction 
S 154264,4 miss eviction 
L 113680,4 miss eviction 
S 154268,4 hit 
L 113684,4 hit 
S 15426c,4 hit 
L 113688,4 hit 
S 154270,4 hit 
L 153f34,4 hit 
L 153f38,4 hit 
L 153f3c,4 hit 
L 154044,4 hit 
L 154048,4 hit 
L 154154,4 hit 
L 15403c,4 hit 
S 153f34,4 hit 
L 154148,4 hit 
S 153f38,4 hit 
L 154254,4 hit 
S 153f3c,4 hit 
L 15414c,4 hit 
S 154044,4 hit 
L 154258,4 hit 
S 154048,4 hit 
L 15425c,4 hit 
S 154154,4 hit 
S 15403c,4 hit 
S 154148,4 hit 
S 154254,4 hit 
S 15414c,4 hit 
S 154258,4 hit 
S 15425c,4 hit 
L 153f44,4 hit 
L 153f48,4 hit 
L 153f4c,4 hit 
L 154054,4 hit 
L 154058,4 hit 
L 154164,4 hit 
L 15404c,4 hit 
S 153f44,4 hit 
L 154158,4 hit 
S 153f48,4 hit 
L 154264,4 hit 
S 153f4c,4 hit 
L 15415c,4 hit 
S 154054,4 hit 
L 154268,4 hit 
S 154058,4 hit 
L 15426c,4 hit 
S 154164,4 hit 
S 15404c,4 hit 
S 154158,4 hit 
S 154264,4 hit 
S 15415c,4 hit 
S 154268,4 hit 
S 15426c,4 hit 
L 153b04,4 hit 
L 153b08,4 hit 
L 153b0c,4 hit 
L 153c14,4 hit 
L 153c18,4 hit 
L 153d24,4 hit 
L 153c0c,4 hit 
S 153b04,4 hit 
L 153d18,4 hit 
S 153b08,4 hit 
L 153e24,4 hit 
S 153b0c,4 hit 
L 153d1c,4 hit 
S 153c14,4 hit 
L 153e28,4 hit 
S 153c18,4 hit 
L 153e2c,4 hit 
S 153d24,4 hit 
S 153c0c,4 hit 
S 153d18,4 hit 
S 153e24,4 hit 
S 153d1c,4 hit 
S 153e28,4 hit 
S 153e2c,4 hit 
L 153b14,4 hit 
L 153b18,4 hit 
L 153b1c,4 hit 
L 153c24,4 miss eviction 
L 153c28,4 hit 
L 153d34,4 hit 
L 153c1c,4 hit 
S 153b14,4 hit 
L 153d28,4 hit 
S 153b18,4 hit 
L 153e34,4 hit 
S 153b1c,4 hit 
L 153d2c,4 hit 
S 153c24,4 hit 
L 153e38,4 hit 
S 153c28,4 hit 
L 153e3c,4 hit 
S 153d34,4 hit 
S 153c1c,4 hit 
S 153d28,4 hit 
S 153e34,4 hit 
S 153d2c,4 hit 
S 153e38,4 hit 
S 153e3c,4 hit 
L 112fe0,4 miss eviction 
S 154360,4 miss eviction 
L 112fe4,4 hit 
S 154364,4 hit 
L 112fe8,4 hit 
S 154368,4 hit 
L 112fec,4 hit 
S 15436c,4 hit 
L 112ff0,4 hit 
L 112ff4,4 hit 
L 112ff8,4 hit 
L 112ffc,4 hit 
L 1133b0,4 hit 
S 154370,4 hit 
L 1133b4,4 hit 
S 154374,4 hit 
L 1133b8,4 hit 
S 154378,4 hit 
L 1133bc,4 hit 
S 15437c,4 hit 
S 154790,4 miss eviction 
S 154794,4 hit 
S 154798,4 hit 
S 15479c,4 hit 
L 1133c0,4 miss eviction 
S 1547a0,4 miss eviction 
L 1133c4,4 hit 
S 1547a4,4 hit 
L 1133c8,4 hit 
S 1547a8,4 hit 
L 1133cc,4 hit 
S 1547ac,4 hit 
L 1130d4,4 hit 
S 15446c,4 miss eviction 
L 1130d8,4 hit 
S 154470,4 hit 
L 1130dc,4 hit 
S 154474,4 hit 
L 1130e0,4 miss eviction 
S 154478,4 hit 
L 1130e4,4 hit 
L 1130e8,4 hit 
L 1130ec,4 hit 
L 1130f0,4 hit 
L 1134a4,4 hit 
S 15447c,4 hit 
L 1134a8,4 hit 
S 154480,4 miss eviction 
L 1134ac,4 hit 
S 154484,4 hit 
L 1134b0,4 hit 
S 154488,4 hit 
S 15489c,4 miss eviction 
S 1548a0,4 miss eviction 
S 1548a4,4 hit 
S 1548a8,4 hit 
L 1134b4,4 miss eviction 
S 1548ac,4 miss eviction 
L 1134b8,4 miss eviction 
S 1548b0,4 miss eviction 
L 1134bc,4 miss eviction 
S 1548b4,4 miss eviction 
L 1134c0,4 miss eviction 
S 1548b8,4 hit 
L 1131c8,4 hit 
S 154578,4 miss eviction 
L 1131cc,4 hit 
S 15457c,4 hit 
L 1131d0,4 hit 
S 154580,4 miss eviction 
L 1131d4,4 hit 
S 154584,4 hit 
L 1131d8,4 hit 
L 1131dc,4 hit 
L 1131e0,4 miss eviction 
L 1131e4,4 hit 
L 113598,4 miss eviction 
S 154588,4 miss eviction 
L 11359c,4 miss eviction 
S 15458c,4 miss eviction 
L 1135a0,4 miss eviction 
S 154590,4 hit 
L 1135a4,4 hit 
S 154594,4 hit 
S 1549a8,4 miss eviction 
S 1549ac,4 hit 
S 1549b0,4 hit 
S 1549b4,4 hit 
L 1135a8,4 miss eviction 
S 1549b8,4 miss eviction 
L 1135ac,4 miss eviction 
S 1549bc,4 miss eviction 
L 1135b0,4 miss eviction 
S 1549c0,4 miss eviction 
L 1135b4,4 hit 
S 1549c4,4 hit 
L 1132bc,4 hit 
S 154684,4 miss eviction 
L 1132c0,4 miss eviction 
S 154688,4 hit 
L 1132c4,4 hit 
S 15468c,4 hit 
L 1132c8,4 hit 
S 154690,4 hit 
L 1132cc,4 hit 
L 1132d0,4 hit 
L 1132d4,4 hit 
L 1132d8,4 hit 
L 11368c,4 miss eviction 
S 154694,4 miss eviction 
L 113690,4 miss eviction 
S 154698,4 miss eviction 
L 113694,4 miss eviction 
S 15469c,4 miss eviction 
L 113698,4 miss eviction 
S 1546a0,4 miss eviction 
S 154ab4,4 miss eviction 
S 154ab8,4 hit 
S 154abc,4 hit 
S 154ac0,4 miss eviction 
L 11369c,4 hit 
S 154ac4,4 hit 
L 1136a0,4 miss eviction 
S 154ac8,4 hit 
L 1136a4,4 hit 
S 154acc,4 hit 
L 1136a8,4 hit 
S 154ad0,4 hit 
L 154794,4 hit 
L 154798,4 hit 
L 15479c,4 hit 
L 1548a4,4 hit 
L 1548a8,4 hit 
L 1549b4,4 miss eviction 
L 15489c,4 hit 
S 154794,4 hit 
L 1549a8,4 hit 
S 154798,4 hit 
L 154ab4,4 miss eviction 
S 15479c,4 hit 
L 1549ac,4 hit 
S 1548a4,4 hit 
L 154ab8,4 hit 
S 1548a8,4 hit 
L 154abc,4 hit 
S 1549b4,4 hit 
S 15489c,4 hit 
S 1549a8,4 hit 
S 154ab4,4 hit 
S 1549ac,4 hit 
S 154ab8,4 hit 
S 154abc,4 hit 
L 1547a4,4 hit 
L 1547a8,4 hit 
L 1547ac,4 hit 
L 1548b4,4 hit 
L 1548b8,4 hit 
L 1549c4,4 hit 
L 1548ac,4 hit 
S 1547a4,4 hit 
L 1549b8,4 hit 
S 1547a8,4 hit 
L 154ac4,4 hit 
S 1547ac,4 hit 
L 1549bc,4 hit 
S 1548b4,4 hit 
L 154ac8,4 hit 
S 1548b8,4 hit 
L 154acc,4 hit 
S 1549c4,4 hit 
S 1548ac,4 hit 
S 1549b8,4 hit 
S 154ac4,4 hit 
S 1549bc,4 hit 
S 154ac8,4 hit 
S 154acc,4 hit 
L 154364,4 hit 
L 154368,4 hit 
L 15436c,4 hit 
L 154474,4 hit 
L 154478,4 hit 
L 154584,4 hit 
L 15446c,4 hit 
S 154364,4 hit 
L 154578,4 hit 
S 154368,4 hit 
L 154684,4 miss eviction 
S 15436c,4 hit 
L 15457c,4 hit 
S 154474,4 hit 
L 154688,4 hit 
S 154478,4 hit 
L 15468c,4 hit 
S 154584,4 hit 
S 15446c,4 hit 
S 154578,4 hit 
S 154684,4 hit 
S 15457c,4 hit 
S 154688,4 hit 
S 15468c,4 hit 
L 154374,4 hit 
L 154378,4 hit 
L 15437c,4 hit 
L 154484,4 miss eviction 
L 154488,4 hit 
L 154594,4 hit 
L 15447c,4 hit 
S 154374,4 hit 
L 154588,4 hit 
S 154378,4 hit 
L 154694,4 hit 
S 15437c,4 hit 
L 15458c,4 hit 
S 154484,4 hit 
L 154698,4 hit 
S 154488,4 hit 
L 15469c,4 hit 
S 154594,4 hit 
S 15447c,4 hit 
S 154588,4 hit 
S 154694,4 hit 
S 15458c,4 hit 
S 154698,4 hit 
S 15469c,4 hit 
L 1136c0,4 miss eviction 
S 151140,4 miss eviction 
L 1136c4,4 hit 
S 151144,4 hit 
L 1136c8,4 hit 
S 151148,4 hit 
L 1136cc,4 hit 
S 15114c,4 hit 
L 1136d0,4 hit 
L 1136d4,4 hit 
L 1136d8,4 hit 
L 1136dc,4 hit 
L 113a90,4 miss eviction 
S 151150,4 hit 
L 113a94,4 hit 
S 151154,4 hit 
L 113a98,4 hit 
S 151158,4 hit 
L 113a9c,4 hit 
S 15115c,4 hit 
S 151570,4 miss eviction 
S 151574,4 hit 
S 151578,4 hit 
S 15157c,4 hit 
L 113aa0,4 miss eviction 
S 151580,4 miss eviction 
L 113aa4,4 hit 
S 151584,4 hit 
L 113aa8,4 hit 
S 151588,4 hit 
L 113aac,4 hit 
S 15158c,4 hit 
L 1137b4,4 miss eviction 
S 15124c,4 miss eviction 
L 1137b8,4 hit 
S 151250,4 hit 
L 1137bc,4 hit 
S 151254,4 hit 
L 1137c0,4 miss eviction 
S 151258,4 hit 
L 1137c4,4 hit 
L 1137c8,4 hit 
L 1137cc,4 hit 
L 1137d0,4 hit 
L 113b84,4 miss eviction 
S 15125c,4 hit 
L 113b88,4 hit 
S 151260,4 miss eviction 
L 113b8c,4 hit 
S 151264,4 hit 
L 113b90,4 hit 
S 151268,4 hit 
S 15167c,4 miss eviction 
S 151680,4 miss eviction 
S 151684,4 hit 
S 151688,4 hit 
L 113b94,4 hit 
S 15168c,4 hit 
L 113b98,4 hit 
S 151690,4 hit 
L 113b9c,4 hit 
S 151694,4 hit 
L 113ba0,4 miss eviction 
S 151698,4 hit 
L 1138a8,4 miss eviction 
S 151358,4 miss eviction 
L 1138ac,4 hit 
S 15135c,4 hit 
L 1138b0,4 hit 
S 151360,4 miss eviction 
L 1138b4,4 hit 
S 151364,4 hit 
L 1138b8,4 hit 
L 1138bc,4 hit 
L 1138c0,4 miss eviction 
L 1138c4,4 hit 
L 113c78,4 miss eviction 
S 151368,4 hit 
L 113c7c,4 hit 
S 15136c,4 hit 
L 113c80,4 miss eviction 
S 151370,4 hit 
L 113c84,4 hit 
S 151374,4 hit 
S 151788,4 miss eviction 
S 15178c,4 hit 
S 151790,4 hit 
S 151794,4 hit 
L 113c88,4 hit 
S 151798,4 hit 
L 113c8c,4 hit 
S 15179c,4 hit 
L 113c90,4 hit 
S 1517a0,4 miss eviction 
L 113c94,4 hit 
S 1517a4,4 hit 
L 11399c,4 miss eviction 
S 151464,4 miss eviction 
L 1139a0,4 miss eviction 
S 151468,4 hit 
L 1139a4,4 hit 
S 15146c,4 hit 
L 1139a8,4 hit 
S 151470,4 hit 
L 1139ac,4 hit 
L 1139b0,4 hit 
L 1139b4,4 hit 
L 1139b8,4 hit 
L 113d6c,4 miss eviction 
S 151474,4 hit 
L 113d70,4 hit 
S 151478,4 hit 
L 113d74,4 hit 
S 15147c,4 hit 
L 113d78,4 hit 
S 151480,4 miss eviction 
S 151894,4 miss eviction 
S 151898,4 hit 
S 15189c,4 hit 
S 1518a0,4 miss eviction 
L 113d7c,4 hit 
S 1518a4,4 hit 
L 113d80,4 miss eviction 
S 1518a8,4 hit 
L 113d84,4 hit 
S 1518ac,4 hit 
L 113d88,4 hit 
S 1518b0,4 hit 
L 151574,4 miss eviction 
L 151578,4 hit 
L 15157c,4 hit 
L 151684,4 hit 
L 151688,4 hit 
L 151794,4 hit 
L 15167c,4 hit 
S 151574,4 hit 
L 151788,4 hit 
S 151578,4 hit 
L 151894,4 hit 
S 15157c,4 hit 
L 15178c,4 hit 
S 151684,4 hit 
L 151898,4 hit 
S 151688,4 hit 
L 15189c,4 hit 
S 151794,4 hit 
S 15167c,4 hit 
S 151788,4 hit 
S 151894,4 hit 
S 15178c,4 hit 
S 151898,4 hit 
S 15189c,4 hit 
L 151584,4 miss eviction 
L 151588,4 hit 
L 15158c,4 hit 
L 151694,4 hit 
L 151698,4 hit 
L 1517a4,4 hit 
L 15168c,4 hit 
S 151584,4 hit 
L 151798,4 hit 
S 151588,4 hit 
L 1518a4,4 hit 
S 15158c,4 hit 
L 15179c,4 hit 
S 151694,4 hit 
L 1518a8,4 hit 
S 151698,4 hit 
L 1518ac,4 hit 
S 1517a4,4 hit 
S 15168c,4 hit 
S 151798,4 hit 
S 1518a4,4 hit 
S 15179c,4 hit 
S 1518a8,4 hit 
S 1518ac,4 hit 
L 151144,4 hit 
L 151148,4 hit 
L 15114c,4 hit 
L 151254,4 hit 
L 151258,4 hit 
L 151364,4 hit 
L 15124c,4 hit 
S 151144,4 hit 
L 151358,4 hit 
S 151148,4 hit 
L 151464,4 hit 
S 15114c,4 hit 
L 15135c,4 hit 
S 151254,4 hit 
L 151468,4 hit 
S 151258,4 hit 
L 15146c,4 hit 
S 151364,4 hit 
S 15124c,4 hit 
S 151358,4 hit 
S 151464,4 hit 
S 15135c,4 hit 
S 151468,4 hit 
S 15146c,4 hit 
L 151154,4 hit 
L 151158,4 hit 
L 15115c,4 hit 
L 151264,4 miss eviction 
L 151268,4 hit 
L 151374,4 hit 
L 15125c,4 hit 
S 151154,4 hit 
L 151368,4 hit 
S 151158,4 hit 
L 151474,4 hit 
S 15115c,4 hit 
L 15136c,4 hit 
S 151264,4 hit 
L 151478,4 hit 
S 151268,4 hit 
L 15147c,4 hit 
S 151374,4 hit 
S 15125c,4 hit 
S 151368,4 hit 
S 151474,4 hit 
S 15136c,4 hit 
S 151478,4 hit 
S 15147c,4 hit 
L 1136e0,4 miss eviction 
S 1519a0,4 miss eviction 
L 1136e4,4 hit 
S 1519a4,4 hit 
L 1136e8,4 hit 
S 1519a8,4 hit 
L 1136ec,4 hit 
S 1519ac,4 hit 
L 1136f0,4 hit 
L 1136f4,4 hit 
L 1136f8,4 hit 
L 1136fc,4 hit 
L 113ab0,4 hit 
S 1519b0,4 hit 
L 113ab4,4 hit 
S 1519b4,4 hit 
L 113ab8,4 hit 
S 1519b8,4 hit 
L 113abc,4 hit 
S 1519bc,4 hit 
S 151dd0,4 miss eviction 
S 151dd4,4 hit 
S 151dd8,4 hit 
S 151ddc,4 hit 
L 113ac0,4 miss eviction 
S 151de0,4 miss eviction 
L 113ac4,4 hit 
S 151de4,4 hit 
L 113ac8,4 hit 
S 151de8,4 hit 
L 113acc,4 hit 
S 151dec,4 hit 
L 1137d4,4 hit 
S 151aac,4 miss eviction 
L 1137d8,4 hit 
S 151ab0,4 hit 
L 1137dc,4 hit 
S 151ab4,4 hit 
L 1137e0,4 miss eviction 
S 151ab8,4 hit 
L 1137e4,4 hit 
L 1137e8,4 hit 
L 1137ec,4 hit 
L 1137f0,4 hit 
L 113ba4,4 miss eviction 
S 151abc,4 hit 
L 113ba8,4 hit 
S 151ac0,4 miss eviction 
L 113bac,4 hit 
S 151ac4,4 hit 
L 113bb0,4 hit 
S 151ac8,4 hit 
S 151edc,4 miss eviction 
S 151ee0,4 miss eviction 
S 151ee4,4 hit 
S 151ee8,4 hit 
L 113bb4,4 hit 
S 151eec,4 hit 
L 113bb8,4 hit 
S 151ef0,4 hit 
L 113bbc,4 hit 
S 151ef4,4 hit 
L 113bc0,4 miss eviction 
S 151ef8,4 hit 
L 1138c8,4 hit 
S 151bb8,4 miss eviction 
L 1138cc,4 hit 
S 151bbc,4 hit 
L 1138d0,4 hit 
S 151bc0,4 miss eviction 
L 1138d4,4 hit 
S 151bc4,4 hit 
L 1138d8,4 hit 
L 1138dc,4 hit 
L 1138e0,4 miss eviction 
L 1138e4,4 hit 
L 113c98,4 miss eviction 
S 151bc8,4 hit 
L 113c9c,4 hit 
S 151bcc,4 hit 
L 113ca0,4 miss eviction 
S 151bd0,4 hit 
L 113ca4,4 hit 
S 151bd4,4 hit 
S 151fe8,4 miss eviction 
S 151fec,4 hit 
S 151ff0,4 hit 
S 151ff4,4 hit 
L 113ca8,4 hit 
S 151ff8,4 hit 
L 113cac,4 hit 
S 151ffc,4 hit 
L 113cb0,4 hit 
S 152000,4 miss eviction 
L 113cb4,4 hit 
S 152004,4 hit 
L 1139bc,4 miss eviction 
S 151cc4,4 miss eviction 
L 1139c0,4 miss eviction 
S 151cc8,4 hit 
L 1139c4,4 hit 
S 151ccc,4 hit 
L 1139c8,4 hit 
S 151cd0,4 hit 
L 1139cc,4 hit 
L 1139d0,4 hit 
L 1139d4,4 hit 
L 1139d8,4 hit 
L 113d8c,4 miss eviction 
S 151cd4,4 hit 
L 113d90,4 hit 
S 151cd8,4 hit 
L 113d94,4 hit 
S 151cdc,4 hit 
L 113d98,4 hit 
S 151ce0,4 miss eviction 
S 1520f4,4 miss eviction 
S 1520f8,4 hit 
S 1520fc,4 hit 
S 152100,4 miss eviction 
L 113d9c,4 hit 
S 152104,4 hit 
L 113da0,4 miss eviction 
S 152108,4 hit 
L 113da4,4 hit 
S 15210c,4 hit 
L 113da8,4 hit 
S 152110,4 hit 
L 151dd4,4 miss eviction 
L 151dd8,4 hit 
L 151ddc,4 hit 
L 151ee4,4 hit 
L 151ee8,4 hit 
L 151ff4,4 hit 
L 151edc,4 hit 
S 151dd4,4 hit 
L 151fe8,4 hit 
S 151dd8,4 hit 
L 1520f4,4 hit 
S 151ddc,4 hit 
L 151fec,4 hit 
S 151ee4,4 hit 
L 1520f8,4 hit 
S 151ee8,4 hit 
L 1520fc,4 hit 
S 151ff4,4 hit 
S 151edc,4 hit 
S 151fe8,4 hit 
S 1520f4,4 hit 
S 151fec,4 hit 
S 1520f8,4 hit 
S 1520fc,4 hit 
L 151de4,4 hit 
L 151de8,4 hit 
L 151dec,4 hit 
L 151ef4,4 hit 
L 151ef8,4 hit 
L 152004,4 hit 
L 151eec,4 hit 
S 151de4,4 hit 
L 151ff8,4 hit 
S 151de8,4 hit 
L 152104,4 hit 
S 151dec,4 hit 
L 151ffc,4 hit 
S 151ef4,4 hit 
L 152108,4 hit 
S 151ef8,4 hit 
L 15210c,4 hit 
S 152004,4 hit 
S 151eec,4 hit 
S 151ff8,4 hit 
S 152104,4 hit 
S 151ffc,4 hit 
S 152108,4 hit 
S 15210c,4 hit 
L 1519a4,4 miss eviction 
L 1519a8,4 hit 
L 1519ac,4 hit 
L 151ab4,4 hit 
L 151ab8,4 hit 
L 151bc4,4 hit 
L 151aac,4 hit 
S 1519a4,4 hit 
L 151bb8,4 hit 
S 1519a8,4 hit 
L 151cc4,4 hit 
S 1519ac,4 hit 
L 151bbc,4 hit 
S 151ab4,4 hit 
L 151cc8,4 hit 
S 151ab8,4 hit 
L 151ccc,4 hit 
S 151bc4,4 hit 
S 151aac,4 hit 
S 151bb8,4 hit 
S 151cc4,4 hit 
S 151bbc,4 hit 
S 151cc8,4 hit 
S 151ccc,4 hit 
L 1519b4,4 hit 
L 1519b8,4 hit 
L 1519bc,4 hit 
L 151ac4,4 miss eviction 
L 151ac8,4 hit 
L 151bd4,4 hit 
L 151abc,4 hit 
S 1519b4,4 hit 
L 151bc8,4 hit 
S 1519b8,4 hit 
L 151cd4,4 hit 
S 1519bc,4 hit 
L 151bcc,4 hit 
S 151ac4,4 hit 
L 151cd8,4 hit 
S 151ac8,4 hit 
L 151cdc,4 hit 
S 151bd4,4 hit 
S 151abc,4 hit 
S 151bc8,4 hit 
S 151cd4,4 hit 
S 151bcc,4 hit 
S 151cd8,4 hit 
S 151cdc,4 hit 
L 113700,4 miss eviction 
S 152200,4 miss eviction 
L 113704,4 hit 
S 152204,4 hit 
L 113708,4 hit 
S 152208,4 hit 
